"SYMBOL","GSM93789.CEL.gz","GSM93920.CEL.gz","GSM93921.CEL.gz","GSM93922.CEL.gz","GSM93923.CEL.gz","GSM93924.CEL.gz","GSM93925.CEL.gz","GSM93926.CEL.gz","GSM93927.CEL.gz","GSM93928.CEL.gz","GSM93929.CEL.gz","GSM93932.CEL.gz","GSM93938.CEL.gz","GSM93939.CEL.gz","GSM93941.CEL.gz","GSM93943.CEL.gz","GSM93944.CEL.gz","GSM93946.CEL.gz","GSM93948.CEL.gz","GSM93950.CEL.gz","GSM93952.CEL.gz","GSM93954.CEL.gz"
"LOC145474",2.43879155473503,2.61280464453772,2.52971168629291,2.69919552193798,2.63687227307998,2.47659832346006,2.33144650734337,2.63227633402385,2.77272773926902,2.1485858039336,2.35774099017047,2.59824725701493,2.2847346392234,3.34379790749418,3.15988719546748,2.54174935746054,2.82102939846869,2.65909786881766,2.55613272615552,2.42521079044937,2.70978805128458,2.48359879847214
"LOC145845",2.66155926869716,2.73179488684749,2.65455243019183,2.60114432861628,2.61846477522789,2.3747777645206,2.48255341886518,2.60198720119508,2.42214307506952,2.55470290391674,2.62275666473925,2.5896980578169,2.56199431329093,2.57230296080257,2.68604351855183,2.38911181442182,2.33667625557294,2.32170295087525,2.57850236954443,2.74257759858106,2.69910509697266,2.70392840043726
"LOC148696",3.55764797906151,2.57484537371118,3.09991979807645,3.26038215971672,2.69732938686425,3.0027746167115,2.82007808110878,2.58920599860025,2.90501852124807,3.11592464755542,3.16880057655371,2.92116528410081,3.03966427749071,2.85906283778949,2.96636122217376,2.94159025977639,2.8949995602722,2.94120062026085,2.90167486104472,2.97269207878374,3.07755679982637,3.17920225662607
"LOC149684",4.00116703919995,3.23374009240831,3.3806965121028,3.56319910695205,3.30233974251384,3.29067303860502,3.20557145898931,3.24696057433156,3.53756832918349,3.35833833463792,3.34974055719319,3.33708302310349,3.21029334138302,3.43958093569037,3.24662555998461,3.31507414674204,3.31859332654273,3.25670912797676,3.55735805844597,3.34193604827212,3.50262186463815,3.47535741203879
"LOC151760",2.24449529615939,2.20638323147781,2.34977089039939,2.39037386439553,2.22630344380015,2.44899187699767,2.36191685071392,2.28436505381555,2.41549366432153,2.37410158253939,2.60027846265469,2.48977152834334,2.14744086305786,2.37688130495699,2.3344267973933,2.50953053351849,2.40680559530437,2.42622957313651,2.41915127795068,2.25265229397641,2.33055172581807,2.52435219805332
"LOC153910",4.17896419098294,4.14885982290259,3.89770548766061,4.11248373941804,4.25774113922758,4.03314471916344,3.87030532784616,4.18786171254091,3.93410170709831,3.75447442567349,3.96037211642973,4.17072269314509,3.83929661971148,3.87117964722581,3.71495310497746,3.77119075772803,3.782891916412,4.21274612795687,3.97504078570921,3.99695887756136,4.24182256570257,4.23323370766634
"LOC154761",3.61951171420518,3.67540786889175,3.22719758298842,3.28316904983807,3.23791391025025,3.3649506774541,3.26839329323354,3.82596568643365,3.49753630981365,3.22083316574681,3.51677558692601,3.46489846021777,4.07301279343845,3.6874498506531,3.2025087084688,3.46902515851733,3.19277501603329,3.34682936327539,3.20266926849736,3.59005972601746,3.69326761009424,3.36926032882796
"LOC155060",3.57475883987332,3.48507292018922,3.32813197969055,3.53471306533979,3.26642828483927,3.48517805081928,3.45691304378829,3.53459345078403,3.46102888711265,3.72641364911446,3.85498035931621,3.36127913194053,3.4752650546331,3.40719786273552,3.37639629605958,3.19209899615942,3.41370936109699,3.46085781359326,3.40950817946019,3.68135884049566,3.32074263638481,2.99267636295047
"LOC157273",2.52139583392207,2.02749485155932,2.01524756893281,2.22005536280412,2.11675897944864,2.00774506482247,2.22136192007907,1.84326966602701,1.89756093230968,1.9884621242032,2.06995643951485,2.15686228493233,1.83711020925031,2.12470422350744,1.91526984639988,2.04602832186254,1.92036977261625,1.8933554677516,2.10134645385818,2.10027754670605,2.21647190913263,2.06927716193717
"LOC158434",2.09050637822903,1.99780018225409,2.14358400424735,1.97558023219415,1.95485888346839,2.05551677086188,2.28252296688392,1.96762308776359,2.05767378711177,2.19546010011124,2.12227036626835,2.09019780734468,2.06013740217669,2.05246164283814,2.1376217704773,2.03387899365806,2.13044892089076,1.91204920727564,2.05767378711177,2.11291471950471,2.02615500772759,2.01528638005929
"LOC162137",3.00430114604088,2.43892220971353,2.44359373427158,2.31012790285912,2.45507258257403,2.50430578750492,2.23250671188546,2.6555849055956,2.57207766800109,2.29018390000786,2.4635241734017,2.43999980562792,2.51280876660211,2.08065089191411,2.63390178547047,2.44850822650735,2.46356849855938,2.44126023583872,2.23517867323115,2.36487472101265,2.68871579437409,2.51208537222047
"LOC220077",3.02065423606822,2.76275392006255,2.77104674258155,3.01365620602328,2.69813295141811,2.6220503968401,2.71069844090032,2.69108728136665,2.73005661846156,2.93499853094471,3.00803177955677,2.97898606398743,2.89925720060078,3.01678548854848,2.71945108395638,2.78547517009406,2.72089269846129,2.68575171047618,2.87214091482838,2.95866628324938,3.17813325475738,2.63822034147403
"LOC221946",3.17269617975768,2.87201479594273,2.81872943873504,2.64826717494217,2.67102742968931,2.51118867764816,3.31806063902061,2.60611949220611,2.4837638396036,3.04539109750085,2.85492709020191,2.75621842421379,2.68323641684017,2.78337860492541,2.79943745241624,2.36859880065442,2.72492424476132,2.85452886464599,2.83150360703183,2.872961772654,2.7120237871409,2.70149846833222
"LOC254896",5.34517300391979,4.10970925477036,4.50623143351343,5.22984277150961,4.39421725053139,4.62697656763226,4.44547957210319,4.65650623444991,4.82334391777646,4.74264608243951,4.74611256764323,4.87376864673832,4.17517060158583,4.18321997439648,4.93045725794502,4.42270497766184,4.22512481344683,4.37695317310107,4.66752281464874,4.34076271283099,4.84034427617641,4.77194076044491
"LOC283038",2.67118158062879,2.39907369947676,2.19376872376319,2.32614826232063,2.25589084940467,2.15753081152919,2.16761154177928,2.33506717072766,2.23506573859448,2.33402285514942,2.32979563010757,2.26602433128177,2.35427309044653,2.31096206413884,2.15822937603191,2.13338997656914,2.43017554558813,2.16076432068562,2.26406562418423,2.06080444255987,2.24115840916003,2.28118972773705
"LOC283045",3.3552975306244,3.16364378426902,2.89905396301767,3.16535530118834,2.95449336166238,2.82551234681438,2.69752157009843,3.05475749585561,2.90592278637499,2.99159341407741,3.15496060879126,3.21874643210738,2.88812180560797,2.98960845903891,2.74241690733214,2.85283994510309,2.75672585640551,2.49039103174318,2.72961424235754,3.12694985305969,2.92505935361387,2.67313937758803
"LOC283387",3.62602678349496,3.01085773953148,3.02298134909845,3.16759930676724,2.76066578097084,2.93726345987441,2.95379794409556,2.81105052101816,2.8536666589831,3.00901538412449,3.21285070468274,3.14595741038781,3.04782380002353,3.01568804198534,2.96381254583702,2.85408784806438,2.9004747787388,3.00220299753341,2.9935127731206,2.98542396978881,2.95587383282016,3.28126873197259
"LOC283683",2.9179694605312,2.83555203115496,3.0552922460479,2.85455280513388,2.81324139947512,2.99295691029777,3.21836932784835,3.15291421466269,2.79368876917998,2.97653040554695,2.88459486675102,2.9179694605312,2.98081192088529,2.89323692123311,2.77667639574223,3.04017662157203,3.13790359532186,2.71350850850424,3.12902769662266,2.8457695791009,3.30239198546817,2.89481569032463
"LOC283731",2.26478773566048,2.20865487931215,2.16729833810234,2.00726568669786,2.34400835314204,2.29788495193903,2.14792868502041,2.23000682668502,2.37027798021801,2.43651637511527,2.33797074906768,2.33053438544076,2.38674767494628,2.07243306095962,2.60574373883788,2.26478773566048,2.15596417961986,2.39814296379102,1.99647288498864,2.16282750491754,2.46356849855938,2.18929357295476
"LOC283788",3.20964921402384,3.18889275029183,2.84800879367158,3.14603515909002,3.08813594906091,2.94615798455131,3.29020321742459,3.2261413775101,2.97786416137298,3.07607268757466,3.10090241214988,2.72470890341095,2.8960617343943,2.86213095780931,3.60699453738612,3.05292096653809,3.23785510109396,2.80931150853118,3.11669249060559,2.98902651466544,3.38867725501036,3.23243371714955
"LOC284009",3.0416189083801,2.6974342620294,2.33467976232584,2.54883270795609,2.87531511018529,2.76757423065592,2.8630721113698,2.6974342620294,2.43297569371105,2.60973911472781,2.6999401973725,2.88047239907088,2.48753264228098,2.59545047480127,2.52155792906836,2.44361398763848,2.71624629969606,2.26875312447724,2.59535722099049,2.59981849829071,2.78333278032046,2.69580619863165
"LOC284240",2.46096040812693,2.68612398637726,2.33467976232584,2.75452578400143,2.4324168332482,2.35059682781265,2.4590390233789,2.44138764427025,2.36820561634461,2.86802427255472,2.41280820250502,2.44769993982743,2.54818983432909,2.46319005939875,2.41092659965678,2.29142007336688,2.30605504197924,2.45957661888671,2.39245873723625,2.36264528390665,2.50899841429939,2.45274957775513
"LOC284379",3.19399338730282,2.79733719406051,2.80088923339388,3.15355094129173,2.84268087018262,3.07688179965366,2.7608397704766,3.01963797266953,2.75712672498345,2.92347434124861,2.74453284457663,2.97720856844944,2.90682559342674,2.89001385403444,2.8643822037376,2.70781232150371,2.89734780619426,2.88523012001715,3.25151991522053,2.9104163775874,2.70781232150371,2.84686930639238
"LOC284412",3.41346512194474,3.02455765823735,3.14624053151775,3.23604507148729,3.13219691811279,3.21953092798555,3.22817051407476,3.23669884777882,3.02515394703937,2.67865143492459,2.99221280718469,3.41426004301517,3.24937103454657,2.98419650037688,3.0726990483655,2.93551977850301,2.98243362652937,2.7998343575994,3.20976282331915,2.8731675280788,3.07066846863669,2.58336832165398
"LOC284600",4.48750122683547,2.67689302534334,3.04952472954065,3.36886879706068,3.04869741157424,3.17824653589626,3.42407002532671,3.55886953863851,3.32210951510631,2.94711452371931,3.58628930270291,3.46003663958214,3.02376883287138,3.10451560033271,3.24429064459826,3.03542651512843,3.04640367747806,2.98055333775608,2.85550774538119,2.98215847314976,3.24695823135115,3.23494740099898
"LOC284788",3.08890541710438,2.75653889909915,2.82274455443104,2.61795938189241,2.71669074803177,3.10516642355429,2.47795668561022,2.93891950615927,2.78868761780066,2.63072114582484,3.18938832483865,2.67195975941311,2.75653889909915,2.79828853303017,2.65113384814492,2.83203793710592,2.84753689383781,2.84660278303293,2.78940444541327,2.81605250985164,2.53611018643794,2.82275069745311
"LOC284798",3.44459935739959,3.41380103927869,3.47408483032206,3.4828199044962,3.51458446096295,3.46347318675515,3.44268313227631,3.46851371826862,3.38317873275101,3.70065937377459,3.64220958039557,3.53152486064746,3.20894474936943,3.79350033886503,3.07303318078303,3.38657718157546,3.11656501035288,3.30049859075112,3.46944073331416,3.5276716722014,3.59976965013942,3.30911795492364
"LOC284898",3.56632900345612,2.62623680984131,3.2452973888073,2.99645540614409,3.15291421466269,2.872961772654,3.08858191584936,2.80321910024309,2.80137384848964,2.75922278184601,3.00695709347909,3.06563328734516,2.91031600114947,2.99115645982537,2.72839053029884,2.57901259984881,2.69850406658151,2.84196948230863,2.73883783842281,2.8450917385083,2.72516665344778,2.7011378091595
"LOC284912",4.13982928356197,3.15291421466269,3.41086064777147,3.65225160444125,3.48101530088495,3.58599253286846,3.28348507752961,3.41551196742481,3.51702427857495,3.4708676353249,3.40553614647077,3.45164237781704,3.12283808565081,3.40000238702594,3.17278834377813,3.34688114665207,3.26958453716918,3.19668669547947,3.34281332708161,3.1621648498109,3.36435313632989,3.29521377575549
"LOC284933",4.59636185191704,3.84796594507877,3.75605736551402,3.56241412928499,4.04281342463022,4.04002011353255,3.58865727687437,3.97317230393872,3.81311220131062,3.4007192147613,3.46128251352492,3.78406822372465,3.63331710913874,3.24178632095758,3.72394114209595,3.73611853036279,3.50451408291941,3.40652918042125,3.97429292507928,3.73527225930727,3.82974585045284,3.68168681721663
"LOC284950",2.10840873009873,2.01606044396768,1.99273016051944,2.09326643521985,1.86304828040285,2.06948537288596,1.81458894768648,2.06154669989759,1.85347313351447,1.86444410385687,1.81005666843306,2.02532561997649,1.91533583549683,2.08547469903694,1.8911183912078,2.02666499056904,1.92191609744755,2.02419234489593,1.95785356796651,1.95551468503428,1.95155967061068,1.99971416319439
"LOC285097",2.41705093260219,1.94856714512327,1.98612346315945,1.93314317754004,1.90009090629718,2.08848713694256,2.00745704872435,2.01355629938874,2.02783004949335,1.95450374206186,2.04112522639988,2.04506491423532,1.99524148462144,2.22749735079305,2.12788523445458,1.99604541646463,2.0423573774601,2.03426219105008,1.97751073129708,1.99804684488504,2.1742709052317,2.16112378344542
"LOC285191",4.0215684069852,3.82477260836276,3.94644145183218,4.40913853118044,3.99769081119982,3.85897364980218,3.72746511985633,4.14254101853396,3.93743846052893,4.05732747275066,3.68082428565026,4.08444246343828,3.79677381488776,3.50315846722198,4.00483929120879,3.90096285854845,3.5833550419228,3.35413182124388,3.66388664767324,3.5082802957266,4.29339387743908,4.13090446918675
"LOC285422",2.94900818620699,2.4776447052668,2.39332096347042,2.41957851375667,2.32014778142408,2.65930317858155,2.43911114931463,2.28958370622365,2.33166703221826,2.33903548902566,2.39315163345805,2.50141468010184,2.4363706616605,2.38907624796392,2.08295275775347,2.41992089073403,2.49965685278074,2.34769600210804,2.26907825806048,2.32874671498286,2.46649081808343,2.38901763471721
"LOC285638",3.37840114034161,2.87767832367299,2.54852059385297,2.87361500837028,2.79108148880954,2.97713960588631,3.16735288989599,3.06484504931851,3.01032085498947,2.9359672380254,2.92900768104324,3.05339009073467,2.97161618848078,2.96515060807675,2.64213661295559,2.66084046552251,3.05873718153407,2.95055892305107,2.87162153116718,3.08890541710438,3.15850157754181,2.69146845137698
"LOC285819",2.24990776365745,2.46045929079217,2.53579191075076,2.6132669889562,2.43070029896293,2.38935272482905,2.22136192007907,2.34545511554191,2.3537630220609,2.35688317094164,2.39626194326743,2.37590270772188,2.38403546494345,2.45069058544904,2.09449689456672,2.30204648880393,2.42772797088292,2.01233555920357,2.48682438076066,2.31582964818111,2.38740859509128,2.22675340362456
"LOC285847",2.99357501033628,2.71652296366412,2.55213796176379,2.57644586202871,2.75179817788621,2.78981237299367,2.73427565089682,2.50826990379933,2.73380758454765,2.76042023100261,2.79454048134652,2.74127809165207,2.62825888890485,2.6782722254115,2.4655568012113,2.61519608277103,2.88375342042335,2.79236111165044,2.74468481081107,2.68059644038544,2.90516691466627,2.76884231377336
"LOC285889",2.56297597177685,2.11674903595351,1.98257112665053,2.16201856626522,2.11421336509592,1.96083456260581,2.11235063451419,2.11464758477495,1.94983605405657,2.25151410063555,1.93854592858768,2.43387178409924,2.20059044591784,2.28127602612139,2.08778344476016,2.05291867264303,2.04561280928553,1.99792209853183,2.03604312724358,2.16648978572309,2.20059044591784,2.12418334201624
"LOC286083",2.8428357383469,2.53520799633948,2.32986606077286,2.4125140902053,2.60682057998104,2.54324883262152,3.16281302215853,2.58331205555335,2.7047247472677,2.627817241496,2.61952851279571,2.37887004482093,2.50424370964714,2.55983160868189,2.17318633538247,2.5357815902415,2.72155234527396,2.08687508592331,2.69084236054738,2.65955159774655,2.70200491205689,2.64028113050853
"LOC286177",2.77106825754101,2.13819626954133,2.07287659205507,2.18821314470508,2.0304146340638,2.08106507735148,2.30634485429587,1.98066514102759,2.23943402536681,2.03588373869104,1.98502422934672,2.07074150352225,2.23943402536681,2.25633485877324,2.32428719675704,2.03005793995284,1.98249621716419,1.98935787496213,2.01584253807057,2.0659125658424,2.21532288919819,2.27619632584932
"LOC286297",3.4086564344253,3.08060069328646,3.13841592451932,3.14891077655344,3.23961233955657,3.15913917529936,3.27734448603649,2.99781856395096,3.0530160999809,3.07879777707898,3.17081001774655,3.16172146462206,3.07013902347288,3.00657240119867,2.99970086483617,3.09542653197675,3.00596895140194,2.96826413580667,3.21317707834092,3.11970378021527,3.32093013451327,3.26916699252386
"LOC286359",3.08123357105165,3.06695992656917,3.00953697226641,2.75332487024644,2.93005086664053,2.87858398962347,3.05604386819781,2.98582113476821,2.8032263714973,3.39190476679292,3.48131128370285,3.16418418395387,3.01289476812302,2.82696965298988,2.91597929389969,2.91630802251444,2.93489949308908,3.17126825408246,3.05536828923668,2.87958188120713,2.87709775647892,2.82442820476231
"LOC286437",4.79653129708223,4.95031845532049,5.18494365584652,5.60757587341651,5.59024804665236,5.44896257233445,6.02919811978504,5.5196307875434,5.65274500600599,4.05760288403388,5.03712203264036,5.60112393380218,4.6265849047975,5.54076974802216,5.38764699784424,4.68987552559066,5.29989554175347,4.3113542421507,4.76571289013503,4.79773745631713,4.89140962071193,5.10913632742955
"LOC338694",2.99747586397113,2.57016401745245,2.28167703331823,2.19483199409645,2.30879791982947,2.3588010948469,2.48558087848049,2.40261168103544,2.32824747326432,2.30181421788802,2.39947094322951,2.29319834383342,2.60859520948159,2.22199974583447,2.25693003588236,2.40586312416699,2.26251304489467,2.01771630190385,2.25996768502646,2.42252069154824,2.32851646628339,2.32415585022761
"LOC338963",4.86907408617743,3.63317274627465,3.80623308821924,3.75891926244238,4.29424485860387,3.97327298737434,3.86362654887959,3.84883756773432,3.32752508661186,3.74311366164125,3.74410863472914,3.95568274168575,3.4203595672453,3.66123345987931,3.59537632838012,3.61972054517647,3.47165405011894,3.66926911199149,3.79597561468778,3.69347153127334,4.19204530165061,4.04149911526738
"LOC339166",3.67951788379029,4.02581394321984,4.41013196192813,3.81727148032349,4.300440664907,4.07900702250793,3.0832696413669,3.23305574661195,4.17252714695006,4.29638969470418,4.10544305132795,4.47945755118768,4.06803048489857,4.71877824497816,4.06712904583659,4.34023985808886,4.53868768289404,4.74830568768415,4.646199165695,4.38965809092205,4.27921678635727,4.38915587763577
"LOC339260",2.15640911187492,2.02678002620714,2.14490706921165,2.10083863356154,2.10323582297312,2.16318848517434,2.21153869077349,2.02855418141425,2.12096451643585,2.09971288884521,2.15565715639802,2.11810262085946,2.23763231738792,2.17242766386631,2.07496495201981,2.08539946348288,1.96253923919441,2.08881611372212,2.04341420205133,2.08122720424173,2.10490857912056,2.1295238988357
"LOC339298",3.01978796590706,2.49843566721037,2.43118640609009,2.65819338514125,2.44323451745474,2.46230046144412,2.59288910718101,2.38788245919438,2.43223394145511,2.31850792488778,2.65819338514125,2.56300092761441,2.47151340923811,2.48297548687469,2.34472629011028,2.57183142314153,2.32154467896924,2.5040105665046,2.25360310849061,2.50649985464846,2.76665910411367,3.03949002453398
"LOC339352",2.11051662471011,2.06097938754708,2.16024574059622,2.27452732320417,2.18128149217334,2.21198318238251,1.96365274216675,2.10327666564104,2.07986000321032,2.13891939663208,2.24676752068493,2.10761043230387,1.87515712657251,2.18621072854498,2.15773653812471,2.06103065496459,2.10980962235009,2.20395957485498,2.22724772030356,2.10578586811256,2.30741182298307,2.09555616690127
"LOC339539",3.41943604523433,3.15291421466269,3.08205615233954,3.13148674791301,3.08698330046183,3.03199720170412,2.92999805169828,3.24502513998208,2.95456969293401,3.4708676353249,2.91623599050029,3.11349741415134,3.11587752801394,3.31258946094095,2.82475115515062,2.78041840327006,2.99241208161872,2.87769066650148,3.79657386148417,3.13432282408694,3.36434857037476,3.31040371115926
"LOC339593",2.2229196154583,2.24985894461943,2.03658276573517,1.92890151489947,2.48120404828478,2.17868192938785,1.9504232736012,2.11464758477495,2.17641046345127,1.85847032402177,2.27216874780459,2.17031677127269,2.04293758801429,2.0534421786964,2.28759426880715,2.14599301849874,2.04107039557861,2.34054319102033,2.22136192007907,2.21186555356921,2.51283116944925,2.55479289416114
"LOC339666",4.41190008386214,3.58756576233928,3.34510879194803,3.37968930214118,3.68629544181578,3.47314565472551,3.65190636053706,3.33960512902121,3.50355034603007,3.61240054613973,3.66096594760716,3.71677771192106,3.4912114303051,3.30836225522449,3.18212807353426,3.13015462037646,3.55093656959486,3.27260088512996,3.52504898784632,3.40224773332181,3.79068763053761,3.4576693229168
"LOC339685",3.29773830413551,2.67651801539896,2.58549593250364,2.8323656682756,2.62240027786661,2.65234244061433,2.39748786386231,2.52730593272641,2.55622085168381,2.520452247809,2.90217295291567,2.87599280604666,2.38322425976613,2.78363048870655,2.45175379532313,2.48186723471974,2.54883270795609,3.11014058976968,2.94804235049677,3.02376883287138,3.12263754540314,2.72236417367983
"LOC339975",2.67700880962388,2.6005489645135,2.55448569343059,2.52928806659183,2.56650603300696,2.56674721662472,2.59856977191723,2.53746904584961,2.7422800462639,2.78272868722603,2.46380147498695,2.73551733377117,2.52533993236093,2.57278643931335,2.51928840130319,2.52520536984671,2.4085129669982,2.63214574382885,2.74597244846291,2.46194554503856,2.41657665265503,2.54154141936645
"LOC340090",2.51781974211207,2.34234744544497,2.88104710146053,2.36608346897724,2.19253197963503,2.00721862681687,1.9524464689481,2.0617408926016,2.15017594465575,2.35210805061524,2.32834006776016,2.25466251074252,2.1940278647506,2.89745015721162,2.28911910220144,2.7671739079355,2.30662744805859,2.29094057256937,2.24249961984246,2.39760404127685,2.30718651357334,2.72989170309173
"LOC340184",2.11791818756267,1.74782257447414,2.05315057184348,1.94592940779817,1.71553551340575,1.9201182888665,1.84518314983318,1.88879821560832,1.90271163192368,2.04278268022737,2.02072224228535,1.90956993867448,1.97282544926219,1.94711952662386,1.90742760263441,2.08601121980711,2.06988284493093,2.11011633317472,2.06136688380731,1.94895653370657,1.76779488981122,1.73164777705229
"LOC349160",2.55888822037241,2.3265846442423,2.36547279950987,2.43895404185588,2.28007936590734,2.52808237278659,2.39502530937211,2.2663942640965,2.25743251168914,2.21421244466673,2.16300785090841,2.46943672897325,2.33504244652223,2.26038147200542,2.34691288564999,2.17764939447996,2.2455217888864,2.54357672813946,2.28266086468091,2.4400143664155,2.51676052880641,2.3333189274077
"LOC374443",3.17166112654067,2.58509131472861,2.38144139932947,3.05486536798209,2.51309782503232,2.89053943200826,2.45990070546043,2.85116856704578,3.43280951512642,2.50575280661752,2.43344173645715,2.20844261201919,2.33090217076811,2.37254934933272,2.20654581561038,2.72011588423856,2.46304216954858,2.40771933477527,2.19691095493009,2.49406787022225,2.85580671386914,2.5352911183609
"LOC375196",2.48632909406894,2.13929717396537,2.02032935220838,2.04308260975188,2.22311161771149,2.54416465055741,2.62729805804071,1.91506382771982,2.013225922686,2.21898761751847,2.24554021776781,2.30564994715034,2.07897321417417,2.25082665443458,1.98067450020882,2.00066575467627,1.95046852102904,2.3162103151323,2.2872156587127,2.22223620942011,1.95702372439421,2.13695466088139
"LOC389199",6.75666393857592,5.76539030480847,6.02135266743648,5.87249596873902,5.76518072756957,6.10409142941869,5.91465014346634,6.07300147424746,5.92786238315226,5.91727639024682,5.78740410556037,6.26435907774829,5.90329035329789,5.86020729856381,6.03042936389158,5.68542993670509,5.72980317737329,5.87366221224365,5.74471077473638,5.62937538434427,5.98685845112554,6.02015801172232
"LOC389765",3.3370851342756,3.11486763041085,3.2953260721114,3.73815175678279,3.52033235917916,3.787676533019,4.09325592183775,3.49122512006194,3.39472263697769,3.12976892394017,3.14823722137256,3.46147783369106,3.08140165435122,3.84052611829472,3.93929140368332,3.38831467728072,3.66160685724612,2.81529429877596,3.49591726747789,3.0783446932331,3.95383528487707,3.80978862837489
"LOC389831",3.08646390015141,5.11988574678366,5.79839023159143,4.36273529000957,4.2473761023812,3.06255697298826,3.96238572412979,4.10544741249141,4.15812344548015,5.04249428539497,4.3051375060376,4.90985945712572,5.02597701823172,3.79163985748306,5.13889964227251,4.54604598768261,4.66726163476634,4.41324465832085,4.93622024735384,4.79713535859423,3.98756300259318,4.52773066804769
"LOC389834",3.47831172214498,2.63707714836389,3.4674234345136,3.01751115219398,2.97382793202433,2.69484696301694,3.41242212723809,3.08127812845291,3.25044991944492,2.64711102375681,3.42163393050496,3.40507210937228,2.91760427016569,3.51167399083126,3.18636516984451,3.24309245979144,3.83190009866522,2.61747854928589,2.81783668861885,3.4080918773933,3.32531817970674,3.08658726002935
"LOC389906",2.57882114145877,2.52319890943482,2.36679057139823,2.44228336331033,2.30492099818562,2.27499529736305,2.20380805495662,2.33875188848303,2.37331541427623,2.61156349659629,2.30498219924052,2.40645497226847,2.74830911300332,2.43903394938617,2.49120576531499,2.29954356623353,2.27726088242278,2.25869401121658,2.34964436321927,2.53837572993373,2.28333440116471,2.27893359752618
"LOC390705",4.51965623972313,4.08142097244907,4.15803653884308,4.19617575553363,3.91900890841986,3.86158873929866,3.96018069000536,4.20213652023158,4.01056881407291,4.41432014388375,4.40840606650955,4.22044822916399,4.38918401680395,4.4185746132199,4.25099777497899,4.16896255357052,3.95039605123331,4.07581876692437,4.1902555715177,4.51390362171077,3.96317560374773,4.07347015407808
"LOC399900",3.83030498064609,2.71001540132027,3.19689526847307,3.19432252697449,2.74615844691803,3.02893891510374,2.96154503678714,3.07511920520962,2.94906115707198,2.87497133765457,2.97796104546455,2.96742473314915,2.87711724292528,2.89302107736458,3.10767435614311,2.98290865361982,2.96927400774848,2.6928400301257,2.90485657579042,2.85255201129676,3.06043253737658,2.94355292451533
"LOC400499",5.45930884929854,4.96998858683925,4.92856208049819,6.11283744308814,4.80146211435488,5.1987421373104,5.42998393581282,5.3692601334387,5.38298825848294,5.11409581498597,5.52607187567357,5.37981004711814,4.88188639070256,5.30988233511719,5.31370216399106,4.7399268633223,4.94774673088443,5.22959474966717,5.12429501714261,4.96269256903488,5.39996676806811,5.38469513349777
"LOC400541",2.2220291476224,2.41912202408691,2.15503445461898,2.30975182676867,2.2003697219263,2.08315566777851,2.07036477417699,2.08283769105566,2.29113136987998,2.14246163813905,2.29208004331878,2.07648684036871,2.29019445230014,2.12165182404788,2.03816931586087,2.27231424429186,1.99974623313932,2.30913350858944,2.18799936328099,2.18895314021382,2.10791175039907,2.17030184642131
"LOC400622",2.4244340637245,2.29803601860433,2.21296427726509,2.19280207875012,2.37464294661248,2.31198225118833,2.30008286723092,2.34976023364563,2.26078826759337,2.30663956778585,2.40717201732289,2.34980117770543,2.08589636400843,2.27665308024639,2.12541186446851,2.08682815525265,2.14143097694112,2.37445728705537,2.3491504648668,2.34175390862299,2.62553744008136,2.34162756670534
"LOC400627",3.82246177944144,3.70154393928311,3.7446314416049,3.96570894405493,3.43883669582956,3.48528452712025,3.49840194712093,3.55573157732698,3.90608144856547,3.82432468769451,3.96863036412403,3.80279923849687,3.45903676407461,3.75098184734849,3.58578082119971,3.49473117350771,3.630665051373,3.67999421671411,3.74164211045552,3.81400817652159,3.84471572189821,3.6415236760169
"LOC400748",3.59268223977928,2.5479525139667,2.58548926072572,2.67965447442717,2.62203364218195,2.72201216986305,2.67218088468431,2.55816380253173,2.54826441263839,2.5393083004335,2.3141166794611,2.27216874780459,2.7631327395322,2.6482429403195,2.69587818266738,2.4973505950069,2.49637235496658,2.51912454011848,2.69009460466312,2.81402397212813,2.61056913259855,2.74906116263697
"LOC400940",2.4411591720925,2.3815713545141,2.15983840938113,2.55858152987013,2.21910085177787,2.3350905617807,2.26511869332192,2.25337021053634,2.38839510598863,2.24931609224914,2.22968486671148,2.18054885963997,2.1803189402952,2.18941265874555,2.20508256522356,2.1470248665086,2.0346084920966,2.27918279133183,2.05703344701123,2.27318686493291,2.44839986019717,2.1134271041064
"LOC401261",3.20186748484758,2.90830437807588,3.34433003871709,3.18007012023712,3.25832757202328,3.24987293874784,3.26269238762118,3.15824854023218,3.72509358562429,3.39255122583793,3.14949519269542,3.08982327309079,3.48482485451741,3.49792330435961,3.24299991053526,3.33369642353451,3.95424905315155,3.34555658545728,3.57802835084297,3.25804461251251,3.22518855220437,3.28474583031017
"LOC401312",3.4658700836505,3.02846299739989,3.25018374187816,3.30661124559575,3.11693421934393,3.17123402310689,3.10243275072205,3.09880498216109,3.23868190717044,2.99397820973089,3.23429883936541,3.2530158111107,3.21032767413839,3.27702968406111,3.09594328120099,3.1434987365079,3.07657888737726,3.19226680434766,3.13238825410776,2.93884129013512,2.98168368035903,3.13057748642008
